"No.","Time","Source","Destination","Protocol","Length","Info","wlan.qos.priority","wlan.fc.type_subtype"
"290468","780.771785414","aa:3a:0e:b6:ed:12","Broadcast","802.11","137","Probe Request, SN=2795, FN=0, Flags=........C, SSID=Wildcard (Broadcast)","","Probe Request"
"290469","780.804158014","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3355, FN=0, Flags=.......TC","","Null function (No data)"
"290478","780.823469931","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3869, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290481","780.856365254","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3357, FN=0, Flags=.......TC","","Null function (No data)"
"290483","780.873754275","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3358, FN=0, Flags=...P...TC","","Null function (No data)"
"290485","780.884754832","aa:3a:0e:b6:ed:12","Broadcast","802.11","137","Probe Request, SN=2797, FN=0, Flags=........C, SSID=Wildcard (Broadcast)","","Probe Request"
"290487","780.899393451","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=4000, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"290489","780.902784329","aa:3a:0e:b6:ed:12","Broadcast","802.11","137","Probe Request, SN=2798, FN=0, Flags=........C, SSID=Wildcard (Broadcast)","","Probe Request"
"290491","780.984042695","aa:3a:0e:b6:ed:12","Broadcast","802.11","137","Probe Request, SN=2801, FN=0, Flags=........C, SSID=Wildcard (Broadcast)","","Probe Request"
"290492","781.003394913","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3359, FN=0, Flags=.......TC","","Null function (No data)"
"290496","781.012175078","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=3870, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290497","781.012203399","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1355","QoS Data, SN=3871, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290498","781.012218295","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=3872, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290499","781.012231140","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=3873, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290505","781.027997691","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=3874, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290509","781.031426211","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=3875, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290513","781.031486368","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1355","QoS Data, SN=3876, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290523","781.046170242","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3877, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290527","781.066116100","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3360, FN=0, Flags=...P...TC","","Null function (No data)"
"290528","781.066155853","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3360, FN=0, Flags=...PR..TC","","Null function (No data)"
"290529","781.069702567","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3360, FN=0, Flags=...PR..TC","","Null function (No data)"
"290531","781.072441135","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3361, FN=0, Flags=.......TC","","Null function (No data)"
"290537","781.087920580","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3878, FN=0, Flags=.p.P...TC","Best Effort (Best Effort)","QoS Data"
"290543","781.091117336","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3880, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290545","781.091136620","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3879, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290549","781.094467632","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","664","QoS Data, SN=3881, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290553","781.097675575","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","664","QoS Data, SN=3882, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290555","781.104736505","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3362, FN=0, Flags=...P...TC","","Null function (No data)"
"290558","781.154758877","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3363, FN=0, Flags=.......TC","","Null function (No data)"
"290562","781.158048471","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3883, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290565","781.167689470","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3364, FN=0, Flags=...P...TC","","Null function (No data)"
"290590","781.228109736","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3887, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290594","781.228188106","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3884, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290595","781.228201633","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3885, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290596","781.228213689","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3886, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290597","781.228225728","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3888, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290598","781.228237482","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3889, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290599","781.228249790","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3890, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290600","781.228261561","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3891, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290602","781.228286998","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3892, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290604","781.228312112","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3366, FN=0, Flags=...P...TC","","Null function (No data)"
"290606","781.314344925","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3367, FN=0, Flags=.......TC","","Null function (No data)"
"290610","781.318058270","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3893, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"290611","781.318077760","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3894, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290612","781.318095572","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","273","QoS Data, SN=3895, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290613","781.318107761","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","273","QoS Data, SN=3896, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290614","781.318120104","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=3897, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290615","781.318132109","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","210","QoS Data, SN=3898, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290616","781.318148783","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1355","QoS Data, SN=3899, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290617","781.318162800","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1355","QoS Data, SN=3900, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290618","781.318175912","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1323","QoS Data, SN=3901, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290619","781.318188564","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","551","QoS Data, SN=3902, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290620","781.318200737","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","170","QoS Data, SN=3903, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290621","781.318212606","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=3904, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290629","781.333615973","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=3905, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290637","781.344917694","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3906, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290641","781.344973423","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3907, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290645","781.345019336","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3908, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290658","781.355990272","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","211","QoS Data, SN=3909, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290663","781.359307922","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","583","QoS Data, SN=3910, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290668","781.362013438","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","584","QoS Data, SN=3911, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290673","781.385438588","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3368, FN=0, Flags=...P...TC","","Null function (No data)"
"290677","781.428181099","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3369, FN=0, Flags=.......TC","","Null function (No data)"
"290684","781.431891201","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3912, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290691","781.441594842","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=3913, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290695","781.444315597","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=3914, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290699","781.447636667","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=3915, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290702","781.466019615","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3370, FN=0, Flags=...P...TC","","Null function (No data)"
"290704","781.479263024","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3371, FN=0, Flags=.......TC","","Null function (No data)"
"290708","781.482420116","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3916, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290709","781.482456966","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3917, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290712","781.511482950","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3372, FN=0, Flags=...P...TC","","Null function (No data)"
"290716","781.630981743","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3373, FN=0, Flags=.......TC","","Null function (No data)"
"290718","781.643926497","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3374, FN=0, Flags=...P...TC","","Null function (No data)"
"290721","781.740421092","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3375, FN=0, Flags=.......TC","","Null function (No data)"
"290723","781.759883774","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3376, FN=0, Flags=...P...TC","","Null function (No data)"
"290728","781.890022142","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3377, FN=0, Flags=.......TC","","Null function (No data)"
"290730","781.910023731","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3378, FN=0, Flags=...P...TC","","Null function (No data)"
"290733","782.053635148","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3379, FN=0, Flags=.......TC","","Null function (No data)"
"290735","782.073318224","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3380, FN=0, Flags=...P...TC","","Null function (No data)"
"290736","782.073357604","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3380, FN=0, Flags=...PR..TC","","Null function (No data)"
"290737","782.073372553","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3380, FN=0, Flags=...PR..TC","","Null function (No data)"
"290738","782.076471303","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3380, FN=0, Flags=...PR..TC","","Null function (No data)"
"290739","782.076508896","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3380, FN=0, Flags=...PR..TC","","Null function (No data)"
"290773","784.586557337","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","141","Probe Request, SN=3381, FN=0, Flags=........C, SSID=""James""","","Probe Request"
"290775","784.589943942","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=4045, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"290779","784.638575929","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3382, FN=0, Flags=...P...TC","","Null function (No data)"
"290781","784.638592087","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3383, FN=0, Flags=.......TC","","Null function (No data)"
"290783","784.658465684","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3384, FN=0, Flags=...P...TC","","Null function (No data)"
"290797","785.379036346","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3385, FN=0, Flags=.......TC","","Null function (No data)"
"290801","785.388581680","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","167","QoS Data, SN=3918, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290810","785.399964112","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=3919, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"290812","785.418000530","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3386, FN=0, Flags=...P...TC","","Null function (No data)"
"290825","785.770049826","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3387, FN=0, Flags=.......TC","","Null function (No data)"
"290829","785.773635799","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","176","QoS Data, SN=3920, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290832","785.791505404","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3388, FN=0, Flags=...P...TC","","Null function (No data)"
"290836","785.976218441","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3389, FN=0, Flags=.......TC","","Null function (No data)"
"290840","785.996945630","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3390, FN=0, Flags=...P...TC","","Null function (No data)"
"290842","786.018541275","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3391, FN=0, Flags=.......TC","","Null function (No data)"
"290846","786.018581245","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=3921, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290851","786.036136027","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3922, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290853","786.054364162","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3392, FN=0, Flags=...P...TC","","Null function (No data)"
"290854","786.054379589","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3392, FN=0, Flags=...PR..TC","","Null function (No data)"
"290857","786.074339925","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3393, FN=0, Flags=.......TC","","Null function (No data)"
"290859","786.093918018","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3394, FN=0, Flags=...P...TC","","Null function (No data)"
"290862","786.199997570","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3395, FN=0, Flags=.......TC","","Null function (No data)"
"290863","786.200020473","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3395, FN=0, Flags=....R..TC","","Null function (No data)"
"290864","786.200027157","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3395, FN=0, Flags=....R..TC","","Null function (No data)"
"290865","786.200033485","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3395, FN=0, Flags=....R..TC","","Null function (No data)"
"290866","786.203262498","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3395, FN=0, Flags=....R..TC","","Null function (No data)"
"290867","786.203282072","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3395, FN=0, Flags=....R..TC","","Null function (No data)"
"290868","786.203288060","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3395, FN=0, Flags=....R..TC","","Null function (No data)"
"290869","786.203293222","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3395, FN=0, Flags=....R..TC","","Null function (No data)"
"290873","786.206483331","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","664","QoS Data, SN=3923, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290881","786.231993709","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3924, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290885","786.232007714","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3925, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290890","786.232025380","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3926, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290894","786.232039594","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3927, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290898","786.250519368","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","211","QoS Data, SN=3928, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290902","786.264338746","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","208","QoS Data, SN=3929, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290906","786.264514148","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","208","QoS Data, SN=3929, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"290913","786.277578437","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3930, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290918","786.281032355","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","947","QoS Data, SN=3931, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"290921","786.302809139","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3396, FN=0, Flags=...P...TC","","Null function (No data)"
