"No.","Time","Source","Destination","Protocol","Length","Info","wlan.qos.priority","wlan.fc.type_subtype"
"11298","172.267917238","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=1256, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11307","172.277360698","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=1257, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11314","172.280843377","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=1258, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11318","172.280871196","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=1259, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11322","172.280892929","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=1260, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11329","172.298756106","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=1261, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11333","172.314121980","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1262, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11336","172.314146555","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1262, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11339","172.317218146","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1262, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11341","172.332616131","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1251, FN=0, Flags=...P...TC","","Null function (No data)"
"11346","172.360094056","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1252, FN=0, Flags=.......TC","","Null function (No data)"
"11352","172.710892849","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1253, FN=0, Flags=...P...TC","","Null function (No data)"
"11476","179.470980806","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1254, FN=0, Flags=.......TC","","Null function (No data)"
"11482","179.474545384","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","314","QoS Data, SN=1263, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11483","179.474556853","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","186","QoS Data, SN=1264, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11486","179.474577429","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","314","QoS Data, SN=1263, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11487","179.474584547","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","186","QoS Data, SN=1264, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11490","179.474603674","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","314","QoS Data, SN=1263, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11491","179.474609987","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","186","QoS Data, SN=1264, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11494","179.478528606","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","314","QoS Data, SN=1263, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11495","179.478539747","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","186","QoS Data, SN=1264, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11501","179.482757955","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1265, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11505","179.504335882","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=1266, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11512","179.510704986","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=1267, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11517","179.520577373","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1268, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11521","179.523966346","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1269, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11525","179.564619344","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1255, FN=0, Flags=...P...TC","","Null function (No data)"
"11532","179.719411852","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1256, FN=0, Flags=.......TC","","Null function (No data)"
"11550","179.722661552","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1270, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11552","179.722681625","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1271, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11553","179.722689179","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1272, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11554","179.722696328","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1273, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11558","179.722724038","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1274, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11559","179.722730859","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1275, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11560","179.722738017","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1276, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11561","179.722745163","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1277, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11562","179.722752314","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1278, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11563","179.722759030","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1279, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11564","179.722766067","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1280, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11566","179.722780730","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=1281, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11570","179.729446231","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","182","QoS Data, SN=1282, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11579","179.792083290","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","203","QoS Data, SN=1284, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11582","179.818688395","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1257, FN=0, Flags=.......TC","","Null function (No data)"
"11583","179.818713158","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1257, FN=0, Flags=....R..TC","","Null function (No data)"
"11584","179.818721525","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1257, FN=0, Flags=....R..TC","","Null function (No data)"
"11585","179.818729355","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1257, FN=0, Flags=....R..TC","","Null function (No data)"
"11587","179.818743336","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1257, FN=0, Flags=....R..TC","","Null function (No data)"
"11593","179.821616926","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=1285, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11595","179.821635672","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=1286, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11601","179.830011075","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=1287, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11605","179.886156792","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","246","QoS Data, SN=1288, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11610","180.012705574","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1258, FN=0, Flags=...P...TC","","Null function (No data)"
"11612","180.040022424","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1259, FN=0, Flags=.......TC","","Null function (No data)"
"11620","180.052086638","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1289, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11623","180.052110970","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1289, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11627","180.054824900","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","182","QoS Data, SN=1290, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11630","180.054846374","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","182","QoS Data, SN=1290, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11633","180.054862229","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","182","QoS Data, SN=1290, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11636","180.058561348","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","182","QoS Data, SN=1290, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11647","180.270856117","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1291, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11654","180.356716068","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","168","QoS Data, SN=1292, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11659","180.366488460","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","168","QoS Data, SN=1293, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11662","180.377122017","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","221","QoS Data, SN=25, FN=0, Flags=.p.....TC","Network Control (Voice)","QoS Data"
"11664","180.384156905","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1260, FN=0, Flags=...P...TC","","Null function (No data)"
"11665","180.384181552","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1260, FN=0, Flags=...PR..TC","","Null function (No data)"
"11666","180.384189034","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1260, FN=0, Flags=...PR..TC","","Null function (No data)"
"11667","180.384196813","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1260, FN=0, Flags=...PR..TC","","Null function (No data)"
"11668","180.387379411","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1260, FN=0, Flags=...PR..TC","","Null function (No data)"
"11669","180.387398014","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1260, FN=0, Flags=...PR..TC","","Null function (No data)"
"11671","180.428724287","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1261, FN=0, Flags=.......TC","","Null function (No data)"
"11676","180.432728505","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=1294, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11677","180.432738133","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","202","QoS Data, SN=1295, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11693","180.446277524","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","169","QoS Data, SN=1296, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11696","180.450068953","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","169","QoS Data, SN=1297, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11702","180.456682639","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","169","QoS Data, SN=1297, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11704","180.456701424","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","169","QoS Data, SN=1296, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11712","180.474537434","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","170","QoS Data, SN=1300, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11713","180.474549277","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","429","QoS Data, SN=1301, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11726","180.478041852","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","808","QoS Data, SN=1298, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11727","180.478053426","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","170","QoS Data, SN=1300, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11728","180.478060442","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","429","QoS Data, SN=1301, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11730","180.478072200","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","170","QoS Data, SN=1299, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11741","180.497500581","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=1302, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11744","180.497527170","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","202","QoS Data, SN=1303, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11747","180.500889135","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=1302, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11750","180.500912077","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","202","QoS Data, SN=1303, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11755","180.500939379","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=1302, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11757","180.501035870","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","202","QoS Data, SN=1303, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11765","180.508910581","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","196","QoS Data, SN=1305, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11769","180.512184346","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","196","QoS Data, SN=1305, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11776","180.518503443","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=1304, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11777","180.518531715","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=1306, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11780","180.518556091","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","196","QoS Data, SN=1305, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11784","180.518581333","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","196","QoS Data, SN=1305, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11785","180.518588825","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=1307, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11788","180.521393224","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=1304, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11789","180.521416050","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=1306, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11790","180.521422404","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","199","QoS Data, SN=1308, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11793","180.521442307","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","196","QoS Data, SN=1305, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11794","180.521448494","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=1307, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11796","180.521460154","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=1304, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11797","180.521465564","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=1306, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11798","180.521470929","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","199","QoS Data, SN=1308, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11803","180.524727424","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","896","QoS Data, SN=1309, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11807","180.528697233","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","792","QoS Data, SN=1310, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11809","180.528719303","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=1311, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11819","180.536197441","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1369","QoS Data, SN=1312, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11820","180.536207402","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","939","QoS Data, SN=1313, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11826","180.536743931","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1369","QoS Data, SN=1312, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11827","180.539264763","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","939","QoS Data, SN=1313, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11843","180.549118393","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1314, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11844","180.549129274","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1315, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11851","180.552471467","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1314, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11852","180.552483713","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1315, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11857","180.552759022","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1314, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11858","180.552765827","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1315, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11867","180.559907532","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=1316, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11870","180.559931639","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1314, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11871","180.559938267","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1315, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11875","180.559962487","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=1316, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11877","180.559975054","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1314, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11878","180.559981694","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1315, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"11894","180.566581615","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=1317, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11895","180.566593493","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","196","QoS Data, SN=1318, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11897","180.566605593","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=1319, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11898","180.566611024","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=1320, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11908","180.572716186","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","165","QoS Data, SN=1321, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11909","180.572727848","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","165","QoS Data, SN=1322, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11910","180.572734759","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=1323, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11912","180.572748634","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","236","QoS Data, SN=1324, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11916","180.572773621","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=1325, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"11917","180.572781979","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=1326, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
