"No.","Time","Source","Destination","Protocol","Length","Info","wlan.qos.priority","wlan.fc.type_subtype"
"355678","1271.220865160","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=848, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355685","1271.227814944","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=849, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355687","1271.227826559","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=850, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355693","1271.231478398","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=851, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355695","1271.234126243","","aa:3a:0e:b6:ed:12","802.11","2687","QoS Data, SN=3464, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"355696","1271.234145380","","aa:3a:0e:b6:ed:12","802.11","2687","QoS Data, SN=3465, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"355697","1271.234151452","","aa:3a:0e:b6:ed:12","802.11","2687","QoS Data, SN=3466, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"355698","1271.234157282","","aa:3a:0e:b6:ed:12","802.11","2687","QoS Data, SN=3467, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"355703","1271.237186699","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=852, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355709","1271.241003364","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=853, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355714","1271.247547569","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=854, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355729","1271.532960438","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","141","QoS Data, SN=83, FN=0, Flags=.p.....TC","Voice (Voice)","QoS Data"
"355751","1271.791750356","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2880, FN=0, Flags=...P...TC","","Null function (No data)"
"355856","1272.406884642","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2881, FN=0, Flags=.......TC","","Null function (No data)"
"355864","1272.407013872","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","167","QoS Data, SN=855, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355865","1272.407031206","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=856, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355866","1272.407045080","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","199","QoS Data, SN=857, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355867","1272.407057283","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","386","QoS Data, SN=858, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355868","1272.407068967","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","262","QoS Data, SN=859, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355869","1272.407081103","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","262","QoS Data, SN=860, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355872","1272.435471539","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2882, FN=0, Flags=...P...TC","","Null function (No data)"
"355877","1272.463636900","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2883, FN=0, Flags=.......TC","","Null function (No data)"
"355884","1272.488032022","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=861, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355886","1272.488071801","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","196","QoS Data, SN=862, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355890","1272.491373759","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=863, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355894","1272.491428342","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","154","QoS Data, SN=864, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355900","1272.519026993","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=865, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355905","1272.543747685","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=866, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355909","1272.547356351","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=867, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355913","1272.550148396","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=868, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355917","1272.553379259","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=869, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355919","1272.553413166","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=870, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355924","1272.556776625","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","328","QoS Data, SN=871, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355926","1272.556806049","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","328","QoS Data, SN=872, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355930","1272.556859136","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","327","QoS Data, SN=873, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355938","1272.607409774","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","162","QoS Data, SN=874, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355943","1272.610917720","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2884, FN=0, Flags=...P...TC","","Null function (No data)"
"355954","1272.699442811","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2885, FN=0, Flags=.......TC","","Null function (No data)"
"355961","1272.702764252","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=876, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"355967","1272.763238642","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2886, FN=0, Flags=.......TC","","Null function (No data)"
"356024","1273.156850279","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2887, FN=0, Flags=...P...TC","","Null function (No data)"
"356068","1273.790081309","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2888, FN=0, Flags=.......TC","","Null function (No data)"
"356070","1273.793292332","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","72","Action, SN=1140, FN=0, Flags=........C","","Action"
"356075","1273.793391948","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","72","Action, SN=2889, FN=0, Flags=........C","","Action"
"356079","1273.837863630","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","904","QoS Data, SN=877, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356083","1273.841169748","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","905","QoS Data, SN=878, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356085","1273.841205842","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1369","QoS Data, SN=879, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356089","1273.841255634","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","531","QoS Data, SN=880, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356091","1273.841280973","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1369","QoS Data, SN=881, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356095","1273.841332601","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","531","QoS Data, SN=882, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356102","1273.871181831","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=883, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356105","1273.907755364","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2890, FN=0, Flags=.......TC","","Null function (No data)"
"356111","1273.918770108","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=884, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356116","1273.921830055","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=885, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356120","1273.935617677","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","153","QoS Data, SN=886, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356125","1273.942008972","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=887, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356130","1273.959262061","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=888, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356136","1273.965778908","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=889, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356141","1273.976115766","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=890, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356149","1274.000094888","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=891, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356156","1274.003505206","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=892, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356163","1274.007152209","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=893, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356171","1274.013228715","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=894, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356183","1274.019762680","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=895, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356187","1274.019818676","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=896, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356196","1274.023141269","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=897, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356206","1274.026451847","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=898, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356212","1274.029764847","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=899, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356216","1274.033308058","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=900, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356222","1274.043068617","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=901, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356227","1274.045876911","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=902, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356233","1274.049340376","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=903, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356246","1274.062208428","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=904, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356252","1274.069210294","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=905, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356254","1274.069244702","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=906, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356263","1274.075378227","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=907, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356269","1274.078995074","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=908, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356275","1274.127202377","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","75","Action, SN=1144, FN=0, Flags=........C, Dialog Token=227","","Action"
"356277","1274.127253946","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","75","Action, SN=2891, FN=0, Flags=........C, Dialog Token=227","","Action"
"356281","1274.129984590","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=909, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356285","1274.133289490","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=910, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356292","1274.146350706","","aa:3a:0e:b6:ed:12","802.11","2687","QoS Data, SN=3575, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"356299","1274.149732534","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","153","QoS Data, SN=911, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356307","1274.249462680","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2892, FN=0, Flags=...P...TC","","Null function (No data)"
"356309","1274.317850995","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2893, FN=0, Flags=.......TC","","Null function (No data)"
"356314","1274.332126484","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=912, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356318","1274.335633721","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=913, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356322","1274.335690450","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=914, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356326","1274.335737092","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=915, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356330","1274.339052181","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","158","QoS Data, SN=916, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356334","1274.341867754","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=917, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356338","1274.341923894","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","152","QoS Data, SN=918, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356342","1274.341970418","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","152","QoS Data, SN=919, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356344","1274.341994952","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=920, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356348","1274.342040751","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=921, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356352","1274.342090491","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=922, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356356","1274.345575257","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=923, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356360","1274.345631908","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=924, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356362","1274.345657862","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=925, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356370","1274.348569270","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=926, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356371","1274.348589693","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=927, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356373","1274.348654595","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=928, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356379","1274.351689679","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=929, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356380","1274.351710066","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=930, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356381","1274.351723257","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=931, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356382","1274.351735301","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=932, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356383","1274.351747164","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=933, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356384","1274.351758921","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=934, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356385","1274.351770721","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=935, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356386","1274.351782347","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=936, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356387","1274.351794367","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=937, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356388","1274.351806421","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=938, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356389","1274.351818101","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","164","QoS Data, SN=939, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356391","1274.351844150","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=940, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356395","1274.351891045","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=941, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356396","1274.351903945","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=942, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356397","1274.351917331","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=943, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356398","1274.351930378","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","160","QoS Data, SN=944, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356400","1274.351954457","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=945, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356404","1274.352004822","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=946, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356405","1274.352017615","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=947, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356407","1274.352043839","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=948, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356415","1274.358221719","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=949, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356422","1274.365237837","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=951, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356424","1274.365271379","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=950, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356430","1274.368002869","","aa:3a:0e:b6:ed:12","802.11","2687","QoS Data, SN=3620, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"356431","1274.368026848","","aa:3a:0e:b6:ed:12","802.11","2687","QoS Data, SN=3621, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"356434","1274.371743550","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=952, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356438","1274.371798884","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=953, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356445","1274.377786965","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=954, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356454","1274.387666937","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=955, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356456","1274.387700236","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=956, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356460","1274.391335334","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=957, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356478","1274.423599192","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=959, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356480","1274.423633098","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=958, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356481","1274.423646811","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=960, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356485","1274.423694035","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=961, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356486","1274.423706285","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=962, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356490","1274.427226663","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=963, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356606","1274.861776889","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2894, FN=0, Flags=...P...TC","","Null function (No data)"
"356649","1275.355538306","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2895, FN=0, Flags=.......TC","","Null function (No data)"
"356653","1275.355619443","aa:3a:0e:b6:ed:12","IPv4mcast_fb","802.11","184","QoS Data, SN=964, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"356658","1275.426023449","aa:3a:0e:b6:ed:12","IPv4mcast_fb","802.11","179","Data, SN=1170, FN=0, Flags=.p....F.C","","Data"
"356778","1275.751716012","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2896, FN=0, Flags=...P...TC","","Null function (No data)"
"357484","1276.560018193","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2897, FN=0, Flags=.......TC","","Null function (No data)"
"357638","1276.709373555","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=2899, FN=0, Flags=...P...TC","","Null function (No data)"
