"No.","Time","Source","Destination","Protocol","Length","Info"
"10578","100.453098304","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1501, FN=0, Flags=...P...TC"
"10579","100.468234652","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1502, FN=0, Flags=.......TC"
"10580","100.499605742","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1503, FN=0, Flags=...P...TC"
"10581","100.499651666","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1503, FN=0, Flags=...PR..TC"
"10582","100.502897577","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1503, FN=0, Flags=...PR..TC"
"10583","100.502937733","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1503, FN=0, Flags=...PR..TC"
"10584","100.502953358","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1503, FN=0, Flags=...PR..TC"
"10585","100.513202627","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1504, FN=0, Flags=.......TC"
"10586","100.546934025","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1505, FN=0, Flags=...P...TC"
"10587","100.558683788","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1506, FN=0, Flags=.......TC"
"10588","100.562537556","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1506, FN=0, Flags=....R..TC"
"10589","100.595802700","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1507, FN=0, Flags=...P...TC"
"10590","100.606987276","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1508, FN=0, Flags=.......TC"
"10591","100.607014596","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1508, FN=0, Flags=....R..TC"
"10592","100.619892302","aa:3a:0e:b6:ed:12","IPv4mcast_fb","802.11","184","QoS Data, SN=2321, FN=0, Flags=.p.....TC"
"10593","100.658359013","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1510, FN=0, Flags=.......TC"
"10594","100.684924524","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1511, FN=0, Flags=...P...TC"
"10595","100.688149831","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1511, FN=0, Flags=...PR..TC"
