"No.","Time","Source","Destination","Protocol","Length","Info"
"142","1.500017507","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=393, FN=0, Flags=....R..TC"
"143","1.503414019","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=393, FN=0, Flags=....R..TC"
"144","1.503443650","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=393, FN=0, Flags=....R..TC"
"145","1.509685576","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=153, FN=0, Flags=.p..R..TC"
"146","1.512667951","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=153, FN=0, Flags=.p..R..TC"
"147","1.512782365","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=153, FN=0, Flags=.p..R..TC"
"148","1.519727462","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=153, FN=0, Flags=.p..R..TC"
"149","1.519796184","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=153, FN=0, Flags=.p..R..TC"
"150","1.519833292","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=153, FN=0, Flags=.p..R..TC"
"151","1.526209129","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=153, FN=0, Flags=.p..R..TC"
"152","1.532422613","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=153, FN=0, Flags=.p..R..TC"
"153","1.532496630","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=153, FN=0, Flags=.p..R..TC"
"154","1.535690256","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=153, FN=0, Flags=.p..R..TC"
"155","1.538932671","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","168","QoS Data, SN=153, FN=0, Flags=.p..R..TC"
"156","1.538993808","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=154, FN=0, Flags=.p.....TC"
"157","1.539034900","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=154, FN=0, Flags=.p..R..TC"
"158","1.545418589","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","171","QoS Data, SN=154, FN=0, Flags=.p..R..TC"
"159","1.545452419","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","172","QoS Data, SN=155, FN=0, Flags=.p.....TC"
"160","1.566838887","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=394, FN=0, Flags=...P...TC"
"161","1.566878929","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=394, FN=0, Flags=...PR..TC"
"162","1.566893827","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=394, FN=0, Flags=...PR..TC"
"163","1.566908608","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=394, FN=0, Flags=...PR..TC"
"164","1.725991295","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=395, FN=0, Flags=.......TC"
"165","1.801698719","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=397, FN=0, Flags=.......TC"
"166","1.808189161","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=397, FN=0, Flags=....R..TC"
"167","1.808208327","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=397, FN=0, Flags=....R..TC"
"168","1.808223448","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=397, FN=0, Flags=....R..TC"
"169","1.811836696","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=397, FN=0, Flags=....R..TC"
"170","1.814647444","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=398, FN=0, Flags=.......TC"
"171","1.814686913","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=398, FN=0, Flags=....R..TC"
"172","1.832829663","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=156, FN=0, Flags=.p.....TC"
"173","1.836177067","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=156, FN=0, Flags=.p..R..TC"
"174","1.836216076","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=156, FN=0, Flags=.p..R..TC"
"175","1.866108861","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","173","QoS Data, SN=157, FN=0, Flags=.p..R..TC"
"176","1.866130649","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","173","QoS Data, SN=158, FN=0, Flags=.p.....TC"
"177","1.869382440","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=399, FN=0, Flags=...P...TC"
"178","1.869392041","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=399, FN=0, Flags=...PR..TC"
"179","1.869400263","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=399, FN=0, Flags=...PR..TC"
